file,offset,japanese_text,english_text,confidence,source_section,priority,translation_status,translation_timestamp
romfs/fe/tuto_007.rtz,0x3B42,㸀最İ㰰簀䭶籢䈀䐰昰簰㸀欀笰␀㌀㌀㘀㘀　　紀ሀ샿ﰰ렰鈰笰␀紀਀笀␀㌀㌀㘀㘀　　紀㰀簀฀籎䈀弰簰㸀䠀笰␀紀褀谰謰渰Ȱ鼰゚だけど、<|今回|こんかい|>あなたは{$336600}ヴァンガード{$}で,"İ İアパート APARTMENT APARTMENTアパート KIم م    APARTMENT  紀  ゚, BUT<|今回|こんかい|>YOU{$336600}VANG GUARD{$}",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:22.937155
romfs/fe/tuto_007.rtz,0x3B44,最İ㰰簀䭶籢䈀䐰昰簰㸀欀笰␀㌀㌀㘀㘀　　紀ሀ샿ﰰ렰鈰笰␀紀਀笀␀㌀㌀㘀㘀　　紀㰀簀฀籎䈀弰簰㸀䠀笰␀紀褀谰謰渰Ȱ鼰゚だけど、<|今回|こんかい|>あなたは{$336600}ヴァンガード{$}で,"İ  APARTMENTアパート 紀مم 紀 APARTMENT  紀 紀褀谰謰渰Ȱ鼰゚, BUT<|今回|こんかい|>YOU{$336600}VANG GUARD{$}",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:24.270323
romfs/fe/tuto_007.rtz,0x3B46,"İ㰰簀䭶籢䈀䐰昰簰㸀欀笰␀㌀㌀㘀㘀　　紀ሀ샿ﰰ렰鈰笰␀紀਀笀␀㌀㌀㘀㘀　　紀㰀簀฀籎䈀弰簰㸀䠀笰␀紀褀谰謰渰Ȱ鼰゚だけど、<|今回|こんかい|>あなたは{$336600}ヴァンガード{$}で
ア","İ  APARTMENT㘀㘀 紀مم 紀 APARTMENT  紀 紀褀谰謰渰Ȱ鼰゚, BUT<|今回|こんかい|>YOU ARE{$336600}VANGUARD{$}
 ア",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:24.671509
romfs/fe/tuto_007.rtz,0x3B48,"㰰簀䭶籢䈀䐰昰簰㸀欀笰␀㌀㌀㘀㘀　　紀ሀ샿ﰰ렰鈰笰␀紀਀笀␀㌀㌀㘀㘀　　紀㰀簀฀籎䈀弰簰㸀䠀笰␀紀褀谰謰渰Ȱ鼰゚だけど、<|今回|こんかい|>あなたは{$336600}ヴァンガード{$}で
アタ","  APARTMENT㘀㘀 紀مم 紀 APARTMENT  紀 紀褀谰謰渰Ȱ鼰゚, BUT<|今回|こんかい|>YOU ARE{$336600}VANGUARD{$}
ア",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:25.041441
romfs/fe/tuto_007.rtz,0x3B4A,"簀䭶籢䈀䐰昰簰㸀欀笰␀㌀㌀㘀㘀　　紀ሀ샿ﰰ렰鈰笰␀紀਀笀␀㌀㌀㘀㘀　　紀㰀簀฀籎䈀弰簰㸀䠀笰␀紀褀谰謰渰Ȱ鼰゚だけど、<|今回|こんかい|>あなたは{$336600}ヴァンガード{$}で
アタッ","  APARTMENT㘀㘀 紀مم 紀 APARTMENT  紀 紀褀谰謰渰Ȱ鼰゚, BUT<|今回|こんかい|>YOU ARE{$336600}VANGUARD{$}
ア",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:25.428261
romfs/fe/tuto_007.rtz,0x3E44,霧꥙㰸簀쨀籎䐀縰簰㸀Ā䈰樰弰渰ꄰ갰ﰰ줰渰터ﰰ漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|私|わたし|>のヴァンガードを,霧 م م İ  م    İ__<|今回|こんかい|>、__COLOR_0 KANJI_1__,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:25.747097
romfs/fe/tuto_007.rtz,0x3E46,꥙㰸簀쨀籎䐀縰簰㸀Ā䈰樰弰渰ꄰ갰ﰰ줰渰터ﰰ漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|私|わたし|>のヴァンガードを{,"İم م م م م 1İİ <|今回|こんかい|>, __COLOR_0 KANJI_1__",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:26.052213
romfs/fe/tuto_007.rtz,0x3E48,㰸簀쨀籎䐀縰簰㸀Ā䈰樰弰渰ꄰ갰ﰰ줰渰터ﰰ漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|私|わたし|>のヴァンガードを{$,"İم م م  مم 1İ İ <|今回|こんかい|>, __COLOR_0 KANJI_1__ VANGUARD {$",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:26.373328
romfs/fe/tuto_007.rtz,0x3E4A,簀쨀籎䐀縰簰㸀Ā䈰樰弰渰ꄰ갰ﰰ줰渰터ﰰ漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|私|わたし|>のヴァンガードを{$},___COLOR_0 KANJI_1__,0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:26.633342
romfs/fe/tuto_007.rtz,0x3E4C,쨀籎䐀縰簰㸀Ā䈰樰弰渰ꄰ갰ﰰ줰渰터ﰰ漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|私|わたし|>のヴァンガードを{$}、,_{$},0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:26.888089
romfs/fe/tuto_007.rtz,0x3E4E,籎䐀縰簰㸀Ā䈰樰弰渰ꄰ갰ﰰ줰渰터ﰰ漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|私|わたし|>のヴァンガードを{$}、,_{$},0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:27.163390
romfs/fe/tuto_007.rtz,0x3E50,"䐀縰簰㸀Ā䈰樰弰渰ꄰ갰ﰰ줰渰터ﰰ漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|私|わたし|>のヴァンガードを{$}、
{","_{$},
{",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:27.450931
romfs/fe/tuto_007.rtz,0x3E52,"縰簰㸀Ā䈰樰弰渰ꄰ갰ﰰ줰渰터ﰰ漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|私|わたし|>のヴァンガードを{$}、
{$","_{$},
 {",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:27.767497
romfs/fe/tuto_007.rtz,0x3E54,"簰㸀Ā䈰樰弰渰ꄰ갰ﰰ줰渰터ﰰ漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|私|わたし|>のヴァンガードを{$}、
{$3","_{$},
{",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:28.054852
romfs/fe/tuto_007.rtz,0x3E56,"㸀Ā䈰樰弰渰ꄰ갰ﰰ줰渰터ﰰ漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|私|わたし|>のヴァンガードを{$}、
{$33","_{$},
{",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:28.375199
romfs/fe/tuto_007.rtz,0x3E58,"Ā䈰樰弰渰ꄰ갰ﰰ줰渰터ﰰ漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|私|わたし|>のヴァンガードを{$}、
{$336","_{$},
{$336",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:28.668458
romfs/fe/tuto_007.rtz,0x3E5A,"䈰樰弰渰ꄰ갰ﰰ줰渰터ﰰ漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|私|わたし|>のヴァンガードを{$}、
{$3366","_{$},
{$3366",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:29.000208
romfs/fe/tuto_007.rtz,0x3E5C,"樰弰渰ꄰ갰ﰰ줰渰터ﰰ漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|私|わたし|>のヴァンガードを{$}、
{$33660","_{$},
{$33660",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:29.290220
romfs/fe/tuto_007.rtz,0x3E5E,"弰渰ꄰ갰ﰰ줰渰터ﰰ漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|私|わたし|>のヴァンガードを{$}、
{$336600","_{$},
{$336600",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:29.592887
romfs/fe/tuto_007.rtz,0x3E60,"渰ꄰ갰ﰰ줰渰터ﰰ漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|私|わたし|>のヴァンガードを{$}、
{$336600}","_{$},
COLOR_2__",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:29.885621
romfs/fe/tuto_007.rtz,0x3E62,"ꄰ갰ﰰ줰渰터ﰰ漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|私|わたし|>のヴァンガードを{$}、
{$336600}Ａ","_{$},
{$336600}A",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:30.207546
romfs/fe/tuto_007.rtz,0x3E64,"ꄰ갰ﰰ줰渰터ﰰ漰İਰ㰀簀섀籹輀弰地簰㸀渀ꄰ갰ﰰ줰蠰訰㰰簀一籏爀估簰㸀䐀儰椰İ渰ಔ䲪<|今回|こんかい|>は、{$336600}<|私|わたし|>のヴァンガードを{$}、
{$336600}Ａボ","_{$},
{$336600}A",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:30.543833
romfs/fe/tuto_007.rtz,0x4C02,"톐㱀簀쨀籖匀錰䬰䐰簰㸀漀İ䈰樰弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺","İİ  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit.  ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:30.858307
romfs/fe/tuto_007.rtz,0x4C04,"㱀簀쨀籖匀錰䬰䐰簰㸀漀İ䈰樰弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖","İİ  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:31.169956
romfs/fe/tuto_007.rtz,0x4C06,"㱀簀쨀籖匀錰䬰䐰簰㸀漀İ䈰樰弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦","İİ  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:31.481627
romfs/fe/tuto_007.rtz,0x4C08,"簀쨀籖匀錰䬰䐰簰㸀漀İ䈰樰弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀","İİ  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:31.824199
romfs/fe/tuto_007.rtz,0x4C0A,"쨀籖匀錰䬰䐰簰㸀漀İ䈰樰弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀","İİ  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:32.182683
romfs/fe/tuto_007.rtz,0x4C0C,"籖匀錰䬰䐰簰㸀漀İ䈰樰弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀","İİ  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:32.428518
romfs/fe/tuto_007.rtz,0x4C0E,"籖匀錰䬰䐰簰㸀漀İ䈰樰弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀籖","İİ  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:32.603711
romfs/fe/tuto_007.rtz,0x4C10,"匀錰䬰䐰簰㸀漀İ䈰樰弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀籖匀","İİ  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:32.921494
romfs/fe/tuto_007.rtz,0x4C12,"錰䬰䐰簰㸀漀İ䈰樰弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀籖匀錰","İİ  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:33.417539
romfs/fe/tuto_007.rtz,0x4C14,"䬰䐰簰㸀漀İ䈰樰弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀籖匀錰䬰","İİ  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:33.818651
romfs/fe/tuto_007.rtz,0x4C16,"䐰簰㸀漀İ䈰樰弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀籖匀錰䬰䐰","İİ  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:34.140135
romfs/fe/tuto_007.rtz,0x4C18,"簰㸀漀İ䈰樰弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀籖匀錰䬰䐰簰","İİ  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:34.517682
romfs/fe/tuto_007.rtz,0x4C1A,"㸀漀İ䈰樰弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀籖匀錰䬰䐰簰㸀","İİ  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:34.974897
romfs/fe/tuto_007.rtz,0x4C1C,"漀İ䈰樰弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀籖匀錰䬰䐰簰㸀漀","İİ  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:35.421014
romfs/fe/tuto_007.rtz,0x4C1E,"İ䈰樰弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀籖匀錰䬰䐰簰㸀漀줰","İ  Apartment  紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:35.879925
romfs/fe/tuto_007.rtz,0x4C20,"䈰樰弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀籖匀錰䬰䐰簰㸀漀줰","  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:36.238061
romfs/fe/tuto_007.rtz,0x4C22,"樰弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀籖匀錰䬰䐰簰㸀漀줰ꐰ","  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:36.587184
romfs/fe/tuto_007.rtz,0x4C24,"弰渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀籖匀錰䬰䐰簰㸀漀줰ꐰ혰","  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:36.913003
romfs/fe/tuto_007.rtz,0x4C26,"渰笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀籖匀錰䬰䐰簰㸀漀줰ꐰ혰섰","  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:37.229645
romfs/fe/tuto_007.rtz,0x4C28,"笰␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀籖匀錰䬰䐰簰㸀漀줰ꐰ혰섰ꜰ","  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:37.564254
romfs/fe/tuto_007.rtz,0x4C2A,"␀㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀籖匀錰䬰䐰簰㸀漀줰ꐰ혰섰ꜰ쌰","  Apartment㘀㘀 紀مم 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:38.077353
romfs/fe/tuto_007.rtz,0x4C2C,"㌀㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀籖匀錰䬰䐰簰㸀漀줰ꐰ혰섰ꜰ쌰꼰","Apartment Apartment  紀 م 紀  APARTMENT  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:38.416503
romfs/fe/tuto_007.rtz,0x4C2E,"㌀㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀籖匀錰䬰䐰簰㸀漀줰ꐰ혰섰ꜰ쌰꼰朰","Apartment  紀 م 紀 apartment  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:38.730116
romfs/fe/tuto_007.rtz,0x4C30,"㘀㘀　　紀ꄰ갰ﰰ줰欰笰␀紀਀笀␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒットするわよ。쾺杖㰦簀쨀籖匀錰䬰䐰簰㸀漀줰ꐰ혰섰ꜰ쌰꼰朰ਰ","  紀 م 紀 apartment  紀 <|私|わたし|> is no Guard.
The Attack hit. Cane ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:39.054259
romfs/fe/tuto_007.rtz,0x4C52,"␀㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタック","Copyright © KANJI All Rights Reserved.
ア",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:39.298951
romfs/fe/tuto_007.rtz,0x4C54,"㌀㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックが","Apartment  紀 <|私|わたし|> is no Guard.
が",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:39.557630
romfs/fe/tuto_007.rtz,0x4C56,"㌀㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒ","Apartment  紀 <|私|わたし|> is no Guard.
タ",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:39.821331
romfs/fe/tuto_007.rtz,0x4C58,"㘀㘀　　紀꼀옰ꌰꬰ鈰ରᇿ篿␀紀圀昰缰昰洰Ȱ䌰델Ỷ<|私|わたし|>はノーガード。
アタックがヒッ","  紀 <|私|わたし|> is no Guard.
Attack Hick",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:40.091383
romfs/fe/tuto_007.rtz,0x4CA2,"ーガード。
アタック","- Guard.
ア",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:40.295547
romfs/fe/tuto_007.rtz,0x4CA4,"ガード。
アタックが","Guard.
が",0.80,file_end,HIGH,COMPLETED,2025-07-30T17:03:41.387335
